"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"15015819522","07/15/2012 01:58:19","Z ",51,5,"8419",2,"270229",130,1,19,1,,,,,0
"15015824523","07/15/2012 01:58:24","Z ",56,4,"8158",7,"270819",87,1,-96,1,,,,,0
"15015824524","07/15/2012 01:58:24","Z ",54,4,"8562",1,"270177",439,1,-36,1,,,,,0
"15015825525","07/15/2012 01:58:25","Z ",54,7,"8676",3,"270585",308,2,25,1,,,,,0
"15015827526","07/15/2012 01:58:27","Z ",55,3,"8430",2,"270954",463,2,27,1,,,,,0
"15015827527","07/15/2012 01:58:27","Z ",59,7,"8641",5,"270068",25,2,-33,1,,,,,0
"15015830528","07/15/2012 01:58:30","Z ",59,1,"8738",8,"270254",269,1,30,1,,,,,0
"15015831529","07/15/2012 01:58:31","Z ",52,2,"8407",4,"270608",614,1,31,1,,,,,0
"15015833530","07/15/2012 01:58:33","Z ",57,6,"8166",7,"270817",778,2,153,1,,,,,0
"15015834531","07/15/2012 01:58:34","Z ",52,5,"8559",1,"270869",755,1,34,1,,,,,0
"15015836532","07/15/2012 01:58:36","Z ",54,3,"8556",1,"270316",553,2,-24,1,,,,,0
"15015837533","07/15/2012 01:58:37","Z ",52,1,"8360",1,"270871",816,2,37,1,,,,,0
"15015838534","07/15/2012 01:58:38","Z ",58,6,"8744",8,"270220",5469,4,-22,1,,,,,0
"15015838535","07/15/2012 01:58:38","MK",55,6,"8321",4,"270784",870,2,158,0,,"11",,,0
"15015843536","07/15/2012 01:58:43","Z ",55,1,"8529",2,"270777",496,1,-17,1,,,,,0
"15015843537","07/15/2012 01:58:43","Z ",51,51,"9051",1,"270332",191,1,-17,1,,,,,0
"15015842538","07/15/2012 01:58:42","M ",52,5,"8559",1,"270869",755,1,42,0,,"11",,,0
"15015851539","07/15/2012 01:58:51","Z ",57,3,"8650",5,"270532",391,2,111,1,,,,,0
"15015854540","07/15/2012 01:58:54","Z ",55,4,"8713",8,"270478",516,1,-6,1,,,,,0
"15015854541","07/15/2012 01:58:54","Z ",54,5,"8557",1,"271025",652,1,-6,1,,,,,0
"15015850542","07/15/2012 01:58:50","MK",54,7,"8676",3,"270585",308,2,50,0,,"11",,,0
"15015854543","07/15/2012 01:58:54","M ",52,2,"8407",4,"270608",614,1,54,0,,"01",,,0
"15015857544","07/15/2012 01:58:57","Z ",55,6,"8321",4,"270784",514,2,117,1,,,,,0
"15015857545","07/15/2012 01:58:57","M ",59,1,"8738",8,"270254",269,1,57,0,,"11",,,0
"15015902546","07/15/2012 01:59:02","Z ",59,5,"8662",3,"270453",47,1,2,1,,,,,0
"15015905547","07/15/2012 01:59:05","Z ",56,3,"8231",4,"270540",152,2,65,1,,,,,0
"15015908548","07/15/2012 01:59:08","M ",52,1,"8360",1,"270871",816,2,68,0,,"11",,,0
"15015913549","07/15/2012 01:59:13","M ",59,5,"8662",3,"270453",47,1,13,0,,"11",,,0
"15015916550","07/15/2012 01:59:16","Z ",51,2,"8339",7,"270542",5360,3,16,1,,,,,0
"15015919551","07/15/2012 01:59:19","Z ",56,6,"8173",7,"270813",507,2,-41,1,,,,,0
"15015921552","07/15/2012 01:59:21","Z ",52,5,"8559",1,"270869",775,1,21,1,,,,,0
"15015923553","07/15/2012 01:59:23","M ",55,4,"8713",8,"270478",516,1,23,0,,"11",,,0
"15015924554","07/15/2012 01:59:24","MK",57,3,"8650",5,"270532",391,2,144,0,,"11",,,0
"15015933555","07/15/2012 01:59:33","Z ",59,7,"8641",5,"270068",805,2,-27,1,,,,,0
"15015936556","07/15/2012 01:59:36","Z ",57,6,"8166",7,"270817",994,2,156,1,,,,,0
"15015936557","07/15/2012 01:59:36","Z ",51,52,"9091",1,"270251",400,2,-624,1,,,,,0
"15015937558","07/15/2012 01:59:37","Z ",55,1,"8529",2,"270777",900,1,-23,1,,,,,0
"15015938559","07/15/2012 01:59:38","Z ",53,2,"8214",4,"270477",530,1,-22,1,,,,,0
"15015940560","07/15/2012 01:59:40","Z ",59,3,"8680",3,"270448",469,2,40,1,,,,,0
"15015939561","07/15/2012 01:59:39","Z ",58,6,"8744",8,"270220",469,2,-21,1,,,,,0
"15015945562","07/15/2012 01:59:45","Z ",55,3,"8430",2,"270954",508,2,45,1,,,,,0
"15015947563","07/15/2012 01:59:47","Z ",54,7,"8676",3,"270585",464,2,47,1,,,,,0
"15015949564","07/15/2012 01:59:49","Z ",57,4,"8344",7,"270822",361,1,-71,1,,,,,0
"15015949565","07/15/2012 01:59:49","Z ",51,51,"9051",1,"270332",400,1,-11,1,,,,,0
"15015946566","07/15/2012 01:59:46","M ",56,6,"8173",7,"270813",507,2,-14,0,,"11",,,1
"15015958567","07/15/2012 01:59:58","Z ",55,4,"8713",8,"270478",339,1,-2,1,,,,,0
"15020000568","07/15/2012 02:00:00","Z ",52,5,"8559",1,"270869",691,1,0,1,,,,,0
